Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1599881675068039172,"Just one more Quarter-Final fixture remains to be decided ?? 

#FIFAWorldCup #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-05T21:41:30.000Z,Mon Dec 05 21:41:30 +0000 2022,4786,1265,en,<a href="https://prod1.sprinklr.com" rel="nofollow">Sprinklr Publishing</a>,Tweet,,2,0,,,,,
1599880110374543363,"???? Brilliant team moves 
???? A stunning strike 
?? Five goals to enjoy 

Watch all of the action from Brazil's win over Korea Republic on FIFA+ ??",FIFA World Cup,FIFAWorldCup,2022-12-05T21:35:17.000Z,Mon Dec 05 21:35:17 +0000 2022,2506,354,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,0,0,,,,,
1599878330966237189,"The Round of 16 keeps on delivering ?? 

Watch the highlights from the day's action on FIFA+ ?? 

#FIFAWorldCup #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-05T21:28:13.000Z,Mon Dec 05 21:28:13 +0000 2022,2522,717,en,<a href="https://prod1.sprinklr.com" rel="nofollow">Sprinklr Publishing</a>,Tweet,,2,0,,,,,
1599877007495421952,???? https://t.co/9CXaglvuHR,FIFA World Cup,FIFAWorldCup,2022-12-05T21:22:57.000Z,Mon Dec 05 21:22:57 +0000 2022,70832,7032,und,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FjPlKoMWAAM5CZT.jpg,,,
1599876059167612942,"Familiar #FIFAWorldCup foes meet once again ??

#HRV v #BRA",FIFA World Cup,FIFAWorldCup,2022-12-05T21:19:11.000Z,Mon Dec 05 21:19:11 +0000 2022,3573,513,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,3,0,,,,,
1599873804482019328,?????? https://t.co/Y9BAzCSpA5,FIFA World Cup,FIFAWorldCup,2022-12-05T21:10:13.000Z,Mon Dec 05 21:10:13 +0000 2022,64661,5335,und,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FjPko7wWYAsfvc8.jpg,,,
1599870120473632773,"Brazil progress to the Quarter-finals! ????

@adidasfootball | #FIFAWorldCup",FIFA World Cup,FIFAWorldCup,2022-12-05T20:55:35.000Z,Mon Dec 05 20:55:35 +0000 2022,10239,2643,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,1,1,,,,,
1599868133044387840,What do you call a herd of goats? ?????? https://t.co/0DFBPqQNJw,FIFA World Cup,FIFAWorldCup,2022-12-05T20:47:41.000Z,Mon Dec 05 20:47:41 +0000 2022,34038,2399,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FjPfFsCWQAEPCm4.jpg,,,
1599866729836216320,"??????

#FIFAWorldCup | #Qatar2022 https://t.co/8RG69uifmD",FIFA World Cup,FIFAWorldCup,2022-12-05T20:42:07.000Z,Mon Dec 05 20:42:07 +0000 2022,4285,565,und,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,2,0,photo,https://pbs.twimg.com/media/FjPeMJ2X0AA5ImL.jpg,,,
1599865625689567237,Paik pulls one back with a stunner!! ????,FIFA World Cup,FIFAWorldCup,2022-12-05T20:37:43.000Z,Mon Dec 05 20:37:43 +0000 2022,4786,388,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,,,,,
1599864243868041216,"Brazil's No.1 ??????

#FIFAWorldCup | #Qatar2022 https://t.co/kgT8R6kfxY",FIFA World Cup,FIFAWorldCup,2022-12-05T20:32:14.000Z,Mon Dec 05 20:32:14 +0000 2022,11240,1061,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,2,0,photo,https://pbs.twimg.com/media/FjPb2pXWYAoIJCw.jpg,,,
1599863343782670336,Another incredible Alisson save! ??,FIFA World Cup,FIFAWorldCup,2022-12-05T20:28:39.000Z,Mon Dec 05 20:28:39 +0000 2022,5443,445,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,,,,,
1599862169935482902,"?? Who gets your vote for the @Budweiser Player of the Match? 

#YoursToTake #Budweiser #POTM @Budfootball",FIFA World Cup,FIFAWorldCup,2022-12-05T20:23:59.000Z,Mon Dec 05 20:23:59 +0000 2022,1003,102,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,3,2,,,,,
1599861789776232448,???????????? https://t.co/iFV19gPHZs,FIFA World Cup,FIFAWorldCup,2022-12-05T20:22:29.000Z,Mon Dec 05 20:22:29 +0000 2022,10329,1080,und,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FjPZfGOXEAAUZgE.jpg,,,
1599858132372623360,"The second half begins! ?

#FIFAWorldCup | #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-05T20:07:57.000Z,Mon Dec 05 20:07:57 +0000 2022,2042,184,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,2,0,,,,,
1599857440408932353,"Goalkeeping heroics and ice-cold composure ????

???? #FIFAWorldCup penalties hold no fear for Croatia!",FIFA World Cup,FIFAWorldCup,2022-12-05T20:05:12.000Z,Mon Dec 05 20:05:12 +0000 2022,1373,169,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,1,0,,,,,
