Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1547686731964489728,"HOLY FVCK takes me back to my roots. It’s a body of work that’s unapologetically me, and I can’t wait to perform it on tour for you! ??

Signed CD’s available now

https://t.co/xBBx8UGaaT https://t.co/6OyFNEqAFT",Demi Lovato,ddlovato,2022-07-14T20:57:26.000Z,Thu Jul 14 20:57:26 +0000 2022,11638,3153,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,http://DemiLovato.lnk.to/HOLYFVCVKTracklist ,0,0,photo,https://pbs.twimg.com/media/FXp84GSUUAAA485.jpg,,,
1546997496492134400,?????????? https://t.co/EknqPTMeGE,Demi Lovato,ddlovato,2022-07-12T23:18:39.000Z,Tue Jul 12 23:18:39 +0000 2022,26833,4780,und,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FXgKBg5UcAEpXJ4.jpg,https://pbs.twimg.com/media/FXgKBg7VsAACDYO.jpg,https://pbs.twimg.com/media/FXgKBg6UIAAeU_w.jpg,https://pbs.twimg.com/media/FXgKBg6VUAAoMtC.jpg
1542250863309164544,SUBSTANCE July 15th.?? https://t.co/znkNvwphEc https://t.co/s6qvBO0Cjb,Demi Lovato,ddlovato,2022-06-29T20:57:14.000Z,Wed Jun 29 20:57:14 +0000 2022,18006,4701,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://DemiLovato.lnk.to/SUBSTANCEps ,0,0,photo,https://pbs.twimg.com/media/FWcs_KtVsAAGTKh.jpg,,,
1541568670018568192,"Think we might be crashing  
Everyone’s laughing 
Time is just passing
Yet nothing lasts",Demi Lovato,ddlovato,2022-06-27T23:46:26.000Z,Mon Jun 27 23:46:26 +0000 2022,13280,2666,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,,,,,
1541499964030734336,RT @GMA : @bep @theestallion @aespa_official @OneRepublic AUGUST 19: We'll be hanging on by the skin of our teeth until @ddlovato plays in our @GMA Summer Concert Series! https://t.co/0gWBjkfcKb #DemiOnGMA https://t.co/mO4Rw8LcdO,Demi Lovato,ddlovato,2022-06-27T19:13:25.000Z,Mon Jun 27 19:13:25 +0000 2022,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,http://gma.abc/3u4xBxF ,1,6,photo,https://pbs.twimg.com/media/FWQrOFdXEAUpTmT.jpg,,,
1539385730127958016,Y’all already know.. https://t.co/VEL8SI7SsV,Demi Lovato,ddlovato,2022-06-21T23:12:13.000Z,Tue Jun 21 23:12:13 +0000 2022,20401,3551,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FVz_KZzUUAAmBF3.jpg,https://pbs.twimg.com/media/FVz_KZzUEAAWJ-l.jpg,https://pbs.twimg.com/media/FVz_KZwUcAARHeY.jpg,https://pbs.twimg.com/media/FVz_KZvUsAAAK1K.jpg
1537184132022669312,@daniellebosland I’m excited to go back to my rock roots!,Demi Lovato,ddlovato,2022-06-15T21:23:51.000Z,Wed Jun 15 21:23:51 +0000 2022,1143,152,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1537182159227670529,@demifcknlovato So excited! Can’t wait to see y’all! ??,Demi Lovato,ddlovato,2022-06-15T21:16:00.000Z,Wed Jun 15 21:16:00 +0000 2022,1410,196,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1537181655294562304,@Marreslifee ??,Demi Lovato,ddlovato,2022-06-15T21:14:00.000Z,Wed Jun 15 21:14:00 +0000 2022,1078,134,und,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,0,,,,,
1537180285321682944,@onlyxdemi Sorry not Sorry!,Demi Lovato,ddlovato,2022-06-15T21:08:34.000Z,Wed Jun 15 21:08:34 +0000 2022,1685,191,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,,,,,
